PaperID,Paper,Authors,Year,FigureOrTable,MotionType,MotionPlane,MeasurementMethod,HealthyOnly,SampleSize,Direction,Loaded,HT_Elevation_deg,GH_Elevation_deg,ST_UpwardRotation_deg,ST_PosteriorTilt_deg,ST_InternalRotation_deg,SC_Elevation_deg,SC_PosteriorRotation_deg,AC_UpwardRotation_deg,GH_Plane_deg,GH_ExternalRotation_deg,Mean,SD,SEM,ConfidenceInterval,DataSource,ExtractionMethod,Notes
Forte2009,Scapular kinematics and scapulohumeral rhythm during resisted shoulder abduction - Implications for clinical practice,Forte FC; de Castro MP; de Toledo JM; Ribeiro DC; Loss JF,2009,Figure 4,Quasi-static shoulder abduction,Coronal/frontal plane,Five-camera 3D skin-marker videogrammetry with repeated scapular landmark palpation,True,11,Raising,False,10,,,,37.367,,,,,,37.367,,,,Scapular kinematics.pdf,Equation,Published cubic equation sampled at 5-degree HT increments; ST internal rotation; original paper convention; y=-2E-05x^3+0.0058x^2-0.5583x+42.39. No interpolation or smoothing.
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Raising,False,20,,,,,,,,10.450,,10.450,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (348, 470). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Lowering,False,20,,,,,,,,8.665,,8.665,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (348, 511). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Raising,False,25,,,,,,,,12.801,,12.801,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (379, 416). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Lowering,False,25,,,,,,,,9.536,,9.536,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (379, 491). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Raising,False,30,,,,,,,,14.978,,14.978,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (411, 366). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Lowering,False,30,,,,,,,,11.974,,11.974,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (411, 435). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Raising,False,35,,,,,,,,16.154,,16.154,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (442, 339). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Lowering,False,35,,,,,,,,13.977,,13.977,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (442, 389). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Raising,False,40,,,,,,,,17.808,,17.808,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (473, 301). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Lowering,False,40,,,,,,,,15.675,,15.675,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (473, 350). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Raising,False,45,,,,,,,,19.245,,19.245,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (505, 268). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Lowering,False,45,,,,,,,,17.112,,17.112,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (505, 317). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Raising,False,50,,,,,,,,20.552,,20.552,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (536, 238). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Lowering,False,50,,,,,,,,18.505,,18.505,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (536, 285). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Raising,False,55,,,,,,,,21.422,,21.422,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (568, 218). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Lowering,False,55,,,,,,,,19.594,,19.594,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (568, 260). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Raising,False,60,,,,,,,,22.163,,22.163,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (599, 201). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Lowering,False,60,,,,,,,,20.464,,20.464,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (599, 240). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Raising,False,65,,,,,,,,22.729,,22.729,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (631, 188). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Lowering,False,65,,,,,,,,21.205,,21.205,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (631, 223). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Raising,False,70,,,,,,,,23.033,,23.033,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (662, 181). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Lowering,False,70,,,,,,,,21.640,,21.640,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (662, 213). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Raising,False,75,,,,,,,,23.033,,23.033,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (694, 181). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Lowering,False,75,,,,,,,,21.945,,21.945,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (694, 206). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Raising,False,80,,,,,,,,22.903,,22.903,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (725, 184). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Lowering,False,80,,,,,,,,22.032,,22.032,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (725, 204). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Raising,False,85,,,,,,,,22.424,,22.424,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (756, 195). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Lowering,False,85,,,,,,,,21.901,,21.901,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (756, 207). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Raising,False,90,,,,,,,,21.814,,21.814,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (788, 209). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Lowering,False,90,,,,,,,,21.422,,21.422,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (788, 218). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Raising,False,95,,,,,,,,20.987,,20.987,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (819, 228). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Lowering,False,95,,,,,,,,20.726,,20.726,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (819, 234). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Raising,False,100,,,,,,,,19.985,,19.985,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (851, 251). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Lowering,False,100,,,,,,,,19.855,,19.855,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (851, 254). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Raising,False,105,,,,,,,,18.810,,18.810,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (882, 278). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Lowering,False,105,,,,,,,,18.679,,18.679,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (882, 281). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Raising,False,110,,,,,,,,17.068,,17.068,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (914, 318). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Lowering,False,110,,,,,,,,17.373,,17.373,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (914, 311). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Raising,False,115,,,,,,,,15.675,,15.675,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (945, 350). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Lowering,False,115,,,,,,,,15.849,,15.849,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (945, 346). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Raising,False,120,,,,,,,,14.325,,14.325,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (976, 381). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Lowering,False,120,,,,,,,,15.936,,15.936,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (976, 344). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
Braman2009,In Vivo Assessment of Scapulohumeral Rhythm During Unconstrained Overhead Reaching in Asymptomatic Subjects,Braman JP; Engel SC; LaPrade RF; Ludewig PM,2009,Figure 5A,Dynamic unconstrained overhead reaching,Self-selected; mean 63.3 degrees anterior to coronal,"Bone-fixed electromagnetic sensors on scapula, clavicle, and humerus; surface sternum reference",True,12,Raising,False,125,,,,,,,,11.016,,11.016,,,,nihms-156697.pdf,Digitized,"Variable: GH_Plane_deg; estimated digitization uncertainty +/- 0.35 deg; value retained in the original paper convention; selected pixel center (1008, 457). No interpolation, smoothing, coordinate conversion, or cross-study averaging."
